Response_Date,Month,WeekNo,DOW,Hour,Shift,Priority_Number,Problem,Agency,MethodOfCallRcvd,T2Q,T2Disp,ProcTime
2020-07-02 07:53:01.000,July,27,Thu,7,DAY,2,SUSPICIOUS EVENT,POLICE,Phone,100,35,213
2020-07-02 09:03:16.000,July,27,Thu,9,DAY,2,DISORDERLY CONDUCT,POLICE,Phone,133,80,133
2020-07-02 09:31:36.000,July,27,Thu,9,DAY,3,INJURED PERSON BLS,EMS,,71,1,182
2020-07-02 10:14:44.000,July,27,Thu,10,DAY,2,TRAFFIC STOP,POLICE,NULL,0,0,0
2020-07-02 10:18:35.000,July,27,Thu,10,DAY,8,OFF DUTY DETAIL,POLICE,,22,5,29
2020-07-02 10:22:37.000,July,27,Thu,10,DAY,2,FLAG DOWN,POLICE,NULL,0,0,0
2020-07-02 10:23:06.000,July,27,Thu,10,DAY,3,FALSE PRETENSE/SWINDLE DELAY,POLICE,Phone,262,140,265
2020-07-02 10:43:31.000,July,27,Thu,10,DAY,3,ELEVATOR,FIRE,E-911,32,0,93
2020-07-02 10:50:05.000,July,27,Thu,10,DAY,3,FALL BLS,EMS,,49,0,744
2020-07-02 11:08:22.000,July,27,Thu,11,DAY,4,POLICE INFORMATION,POLICE,E-911,113,232,589
2020-07-02 11:30:20.000,July,27,Thu,11,DAY,1,TROUBLE BREATHING ALS 2,EMS,E-911,30,1,283
2020-07-02 11:41:50.000,July,27,Thu,11,DAY,4,PARKING COMPLAINT,POLICE,Phone,73,657,74
2020-07-02 11:54:10.000,July,27,Thu,11,DAY,2,PUBLIC SERVICE MULTI OFFICER,POLICE,Phone,680,67,698
2020-07-02 12:00:42.000,July,27,Thu,12,DAY,3,FALL BLS,EMS,Phone,50,0,170
2020-07-02 12:16:22.000,July,27,Thu,12,DAY,3,FALL BLS,EMS,E-911,50,0,232
2020-07-02 12:21:37.000,July,27,Thu,12,DAY,4,PARKING COMPLAINT,POLICE,Phone,32,444,32
2020-07-02 12:30:34.000,July,27,Thu,12,DAY,4,POLICE INFORMATION,POLICE,Radio,0,0,0
2020-07-02 12:42:42.000,July,27,Thu,12,DAY,3,FALSE PRETENSE/SWINDLE DELAY,POLICE,Phone,95,1360,139
2020-07-02 13:46:02.000,July,27,Thu,13,DAY,2,DISABLED MOTORIST,POLICE,NULL,0,0,0
2020-07-02 14:21:42.000,July,27,Thu,14,DAY,1,HEART PROBLEMS ALS 2,EMS,,20,4,20
2020-07-02 14:52:02.000,July,27,Thu,14,DAY,4,SUSPICIOUS EVENT,POLICE,,56,26,125
2020-07-02 15:18:17.000,July,27,Thu,15,DAY,2,DISORDERLY CONDUCT,POLICE,Phone,68,57,85
2020-07-02 15:25:19.000,July,27,Thu,15,DAY,3,OUTSIDE FIRE,FIRE,,59,1,393
2020-07-02 15:40:11.000,July,27,Thu,15,DAY,2,ALARM RESIDENTIAL,POLICE,Phone,78,58,93
2020-07-02 16:05:50.000,July,27,Thu,16,DAY,2,MENTAL HEALTH CASE,POLICE,,72,123,183
2020-07-02 16:11:08.000,July,27,Thu,16,DAY,2,DRUG COMPLAINT IN PROG,POLICE,,54,536,349
2020-07-02 16:17:00.000,July,27,Thu,16,DAY,2,WARRANT SERVICE,POLICE,,83,282,698
2020-07-02 16:24:01.000,July,27,Thu,16,DAY,3,BLS EMERGENCY,EMS,E-911,88,1,387
2020-07-02 16:24:02.000,July,27,Thu,16,DAY,1,UNKNOWN MEDICAL ALS 1 - SUPV,EMS,,40,2,273
2020-07-02 16:28:16.000,July,27,Thu,16,DAY,1,CARDIAC ARREST ALS 2- SUPV,EMS,,31,2,31
2020-07-02 16:30:32.000,July,27,Thu,16,DAY,3,DOMESTIC VIOL NO INJ,POLICE,,201,266,465
2020-07-02 16:36:09.000,July,27,Thu,16,DAY,4,MVC HIT/RUN NO INJ DELAY,POLICE,Phone,116,858,117
2020-07-02 16:38:15.000,July,27,Thu,16,DAY,2,MENTAL HEALTH CASE,POLICE,,207,105,232
2020-07-02 16:45:55.000,July,27,Thu,16,DAY,1,LOCKOUT NO EMS NEEDED,POLICE,,47,40,47
2020-07-02 16:47:41.000,July,27,Thu,16,DAY,2,MVC PROPERTY DAMAGE,POLICE,,55,246,221
2020-07-02 16:48:42.000,July,27,Thu,16,DAY,8,OFF DUTY DETAIL,POLICE,,76,6,97
2020-07-02 16:54:58.000,July,27,Thu,16,DAY,4,ANIMAL COMPLAINT,POLICE,,10,5,23
2020-07-02 17:02:55.000,July,27,Thu,17,DAY,3,ASSIST CITIZEN PROMPT,POLICE,,118,231,129
2020-07-02 17:03:14.000,July,27,Thu,17,DAY,3,ABDOMINAL PAIN BLS,EMS,E-911,65,0,236
2020-07-02 17:10:12.000,July,27,Thu,17,DAY,1,UNCONSCIOUS ALS 2,EMS,Radio,26,3,50
2020-07-02 17:17:55.000,July,27,Thu,17,DAY,2,NOISE COMPLAINT IN PROG,POLICE,E-911,122,293,134
2020-07-02 17:22:07.000,July,27,Thu,17,DAY,4,LARCENY COMMERCIAL DELAY,POLICE,Phone,90,3697,90
2020-07-02 17:35:38.000,July,27,Thu,17,DAY,1,TROUBLE BREATHING ALS 2,EMS,E-911,38,3,255
2020-07-02 17:50:22.000,July,27,Thu,17,DAY,4,DRUG COMPLAINT DELAY,POLICE,,81,371,99
2020-07-02 18:07:58.000,July,27,Thu,18,DAY,4,DRUG COMPLAINT DELAY,POLICE,,105,1365,196
2020-07-02 18:11:14.000,July,27,Thu,18,DAY,4,LARCENY COMMERCIAL DELAY,POLICE,,68,2830,155
2020-07-02 18:15:11.000,July,27,Thu,18,DAY,4,CREDIT CARD FRAUD DELAY,POLICE,Radio,26,7,46
2020-07-02 18:30:47.000,July,27,Thu,18,DAY,4,DEST OF PROP OTH DELAY,POLICE,Radio,17,7,29
2020-07-02 18:41:00.000,July,27,Thu,18,DAY,4,PARKING COMPLAINT,POLICE,,57,18,61
2020-07-02 19:31:04.000,July,27,Thu,19,NIGHT,2,DISORDERLY CONDUCT,POLICE,,59,90,132
2020-07-02 20:35:08.000,July,27,Thu,20,NIGHT,2,DISORDERLY CONDUCT,POLICE,,208,339,226
2020-07-02 20:38:15.000,July,27,Thu,20,NIGHT,2,911 HANG UP,POLICE,Phone,75,328,80
2020-07-02 21:01:13.000,July,27,Thu,21,NIGHT,2,WEAPON VIOL GUN IN PROG,POLICE,,48,252,69
2020-07-02 21:10:44.000,July,27,Thu,21,NIGHT,4,NOISE COMPLAINT DELAY,POLICE,,91,1983,94
2020-07-02 21:51:01.000,July,27,Thu,21,NIGHT,2,DISORDERLY CONDUCT,POLICE,,69,102,81
2020-07-02 21:56:48.000,July,27,Thu,21,NIGHT,4,ASSIST CITIZEN DELAY,POLICE,,205,1779,2180
2020-07-02 22:08:10.000,July,27,Thu,22,NIGHT,2,DRUG COMPLAINT IN PROG,POLICE,Phone,76,98,76
2020-07-02 22:29:09.000,July,27,Thu,22,NIGHT,2,DRUG COMPLAINT IN PROG,POLICE,Phone,56,54,148
2020-07-02 22:44:44.000,July,27,Thu,22,NIGHT,2,DOMESTIC VIOL NO INJ,POLICE,Phone,65,105,148
2020-07-02 23:13:14.000,July,27,Thu,23,NIGHT,4,DISORDERLY CONDUCT,POLICE,Phone,328,529,396
2020-07-02 23:42:47.000,July,27,Thu,23,NIGHT,2,MENTAL HEALTH CASE,POLICE,,67,137,109
2020-07-02 23:52:22.000,July,27,Thu,23,NIGHT,1,ALARM RESIDENTIAL NIGHTIME,POLICE,Phone,62,51,136
2020-07-03 00:17:18.000,July,27,Fri,0,NIGHT,2,911 HANG UP,POLICE,,52,259,57
2020-07-03 00:31:33.000,July,27,Fri,0,NIGHT,2,WEAPON VIOL GUN IN PROG,POLICE,Text,68,675,68
2020-07-03 01:20:25.000,July,27,Fri,1,NIGHT,3,INVESTIGATION,FIRE,Phone,182,1,183
2020-07-03 01:49:41.000,July,27,Fri,1,NIGHT,3,FIRE ALARM,FIRE,Phone,91,2,94
2020-07-03 02:32:58.000,July,27,Fri,2,NIGHT,2,FLAG DOWN,POLICE,NULL,0,0,0
2020-07-03 04:18:53.000,July,27,Fri,4,NIGHT,1,STROKE ALS 2,EMS,Phone,92,4,941
2020-07-03 06:40:36.000,July,27,Fri,6,DAY,1,TROUBLE BREATHING ALS 2,EMS,E-911,115,1,234
2020-07-03 07:51:50.000,July,27,Fri,7,DAY,2,LARCENY COMM IN PROG,POLICE,Phone,77,115,243
2020-07-03 08:07:32.000,July,27,Fri,8,DAY,1,UNCONSCIOUS ALS 2,EMS,E-911,50,2,50
2020-07-03 08:12:58.000,July,27,Fri,8,DAY,3,FALL BLS,EMS,,101,-1,1677
2020-07-03 08:38:01.000,July,27,Fri,8,DAY,4,LARCENY OTHER DELAY,POLICE,E-911,158,252,172
2020-07-03 09:15:21.000,July,27,Fri,9,DAY,2,ALARM RESIDENTIAL,POLICE,Phone,92,100,95
2020-07-03 09:32:55.000,July,27,Fri,9,DAY,2,MVC PROPERTY DAMAGE,POLICE,E-911,142,25,143
2020-07-03 09:40:32.000,July,27,Fri,9,DAY,4,PARKING COMPLAINT,POLICE,Phone,40,80,40
2020-07-03 09:58:01.000,July,27,Fri,9,DAY,8,OFF DUTY DETAIL,POLICE,NULL,0,0,0
2020-07-03 10:16:12.000,July,27,Fri,10,DAY,2,DOMESTIC VIOL NO INJ,POLICE,E-911,167,19,191
2020-07-03 10:21:45.000,July,27,Fri,10,DAY,4,PUBLIC SERVICE FIRE,FIRE,NULL,0,0,0
2020-07-03 10:38:11.000,July,27,Fri,10,DAY,10,SICK PERSON BLS,EMS,,135,32,166
2020-07-03 10:59:07.000,July,27,Fri,10,DAY,2,WARRANT SERVICE,POLICE,E-911,99,15,177
2020-07-03 11:04:42.000,July,27,Fri,11,DAY,2,MVC PROPERTY DAMAGE,POLICE,E-911,69,30,83
2020-07-03 11:08:21.000,July,27,Fri,11,DAY,3,OUTSIDE FIRE,FIRE,,71,0,109
2020-07-03 11:13:38.000,July,27,Fri,11,DAY,10,SICK PERSON BLS,EMS,E-911,45,9,275
2020-07-03 11:21:52.000,July,27,Fri,11,DAY,2,DISORDERLY CONDUCT,POLICE,E-911,69,181,1105
2020-07-03 11:58:49.000,July,27,Fri,11,DAY,1,MVC CONDITIONS UNKNOWN,POLICE,E-911,66,29,234
2020-07-03 12:04:35.000,July,27,Fri,12,DAY,2,MVC PROPERTY DAMAGE,POLICE,E-911,118,31,150
2020-07-03 12:09:48.000,July,27,Fri,12,DAY,4,POLICE INFORMATION,POLICE,Phone,18,155,69
2020-07-03 12:20:14.000,July,27,Fri,12,DAY,2,ALARM RESIDENTIAL,POLICE,Phone,76,358,94
2020-07-03 12:49:20.000,July,27,Fri,12,DAY,4,POLICE INFORMATION,POLICE,Phone,208,34,208
2020-07-03 13:24:54.000,July,27,Fri,13,DAY,4,POLICE INFORMATION,POLICE,E-911,230,160,297
2020-07-03 13:28:09.000,July,27,Fri,13,DAY,4,ANIMAL COMPLAINT,POLICE,Phone,67,1117,67
2020-07-03 13:34:57.000,July,27,Fri,13,DAY,3,FIRE ALARM,FIRE,Phone,114,1,114
2020-07-03 13:43:25.000,July,27,Fri,13,DAY,4,WARRANT SERVICE,POLICE,Radio,10,12810,20
2020-07-03 14:23:52.000,July,27,Fri,14,DAY,3,OUTSIDE FIRE,FIRE,Radio,0,0,0
2020-07-03 14:58:19.000,July,27,Fri,14,DAY,3,PARKING COMPLAINT,POLICE,Phone,57,582,57
2020-07-03 15:09:58.000,July,27,Fri,15,DAY,8,OFF DUTY DETAIL,POLICE,NULL,0,0,0
2020-07-03 15:40:47.000,July,27,Fri,15,DAY,1,SEIZURE ALS 2,EMS,E-911,24,2,167
2020-07-03 15:57:29.000,July,27,Fri,15,DAY,2,DISORDERLY CONDUCT,POLICE,,167,15,167
2020-07-03 16:34:25.000,July,27,Fri,16,DAY,4,PROPERTY FOUND,POLICE,Phone,89,968,92
2020-07-03 18:10:59.000,July,27,Fri,18,DAY,2,MENTAL HEALTH CASE,POLICE,Phone,367,939,2137
2020-07-03 18:13:53.000,July,27,Fri,18,DAY,2,ASSAULT NO INJURY IN PROG,POLICE,Phone,115,28,175
2020-07-03 18:22:48.000,July,27,Fri,18,DAY,4,POLICE INFORMATION,POLICE,Phone,218,107,220
2020-07-03 18:29:28.000,July,27,Fri,18,DAY,4,MVC HIT/RUN NO INJ DELAY,POLICE,Phone,304,4784,305
2020-07-03 18:33:46.000,July,27,Fri,18,DAY,3,INVESTIGATION,FIRE,Phone,0,0,0
2020-07-03 18:39:32.000,July,27,Fri,18,DAY,1,ALTERED LOC ALS 2,EMS,Phone,190,2,283
2020-07-03 18:49:38.000,July,27,Fri,18,DAY,2,SHOPLIFTING HOLDING SUSPECT,POLICE,Phone,97,195,100
2020-07-03 18:54:39.000,July,27,Fri,18,DAY,2,HAZARD,POLICE,Phone,81,601,82
2020-07-03 19:21:32.000,July,27,Fri,19,NIGHT,3,SEXUAL OFFENSE DELAY,POLICE,Phone,120,3013,336
2020-07-03 19:24:28.000,July,27,Fri,19,NIGHT,4,LARCENY RESIDENTIAL DELAY,POLICE,Phone,156,1085,156
2020-07-03 19:26:22.000,July,27,Fri,19,NIGHT,4,ANIMAL COMPLAINT,POLICE,Phone,106,54,107
2020-07-03 19:39:03.000,July,27,Fri,19,NIGHT,2,DISORDERLY CONDUCT,POLICE,Phone,86,57,224
2020-07-03 19:55:01.000,July,27,Fri,19,NIGHT,2,TROUBLE UNKNOWN EMS,POLICE,E-911,73,25,355
2020-07-03 20:07:00.000,July,27,Fri,20,NIGHT,3,DISORDERLY CONDUCT,POLICE,Phone,63,976,63
2020-07-03 20:15:11.000,July,27,Fri,20,NIGHT,2,DISORDERLY CONDUCT,POLICE,Phone,74,21,75
2020-07-03 20:15:58.000,July,27,Fri,20,NIGHT,4,ASSIST CITIZEN DELAY,POLICE,Phone,47,4424,124
2020-07-03 20:36:34.000,July,27,Fri,20,NIGHT,2,DISORDERLY CONDUCT,POLICE,Phone,71,130,71
2020-07-03 20:37:57.000,July,27,Fri,20,NIGHT,2,LARCENY COMM IN PROG,POLICE,Phone,137,672,138
2020-07-03 20:57:36.000,July,27,Fri,20,NIGHT,3,FIRE MARSHAL,FIRE,Phone,150,0,153
2020-07-03 21:07:46.000,July,27,Fri,21,NIGHT,2,DISORDERLY CONDUCT,POLICE,Phone,88,37,88
2020-07-03 21:26:02.000,July,27,Fri,21,NIGHT,3,FALL BLS,EMS,Phone,153,1,275
2020-07-03 21:54:25.000,July,27,Fri,21,NIGHT,1,BURGLARY RESIDENTIAL IN PROG,POLICE,Phone,95,45,187
2020-07-03 22:02:59.000,July,27,Fri,22,NIGHT,2,SUSPICIOUS EVENT,POLICE,Phone,146,49,147
2020-07-03 22:12:50.000,July,27,Fri,22,NIGHT,2,ALARM COMMERCIAL,POLICE,Phone,82,150,375
2020-07-03 22:18:03.000,July,27,Fri,22,NIGHT,2,ALARM COMMERCIAL,POLICE,Phone,60,106,60
2020-07-03 22:19:27.000,July,27,Fri,22,NIGHT,4,DEST OF PROP OTH DELAY,POLICE,Phone,86,167,156
2020-07-03 22:27:58.000,July,27,Fri,22,NIGHT,2,911 HANG UP,POLICE,,864,248,1042
2020-07-03 22:42:34.000,July,27,Fri,22,NIGHT,2,DISORDERLY CONDUCT,POLICE,Phone,26,76,26
2020-07-03 22:42:52.000,July,27,Fri,22,NIGHT,2,DISORDERLY CONDUCT,POLICE,OFFICER,13,6,13
2020-07-03 22:47:42.000,July,27,Fri,22,NIGHT,2,DOMESTIC VIOL NO INJ,POLICE,Phone,71,213,216
2020-07-03 22:50:42.000,July,27,Fri,22,NIGHT,2,TRAFFIC STOP,POLICE,OFFICER,0,0,0
2020-07-03 22:53:10.000,July,27,Fri,22,NIGHT,2,ASSIST CITIZEN PROMPT,POLICE,OFFICER,12,8,12
2020-07-03 22:54:07.000,July,27,Fri,22,NIGHT,2,TRAFFIC STOP,POLICE,NULL,0,0,0
2020-07-03 23:12:04.000,July,27,Fri,23,NIGHT,2,DISORDERLY CONDUCT,POLICE,Phone,64,605,76
2020-07-03 23:13:57.000,July,27,Fri,23,NIGHT,2,SUBJECT STOP,POLICE,NULL,0,0,0
2020-07-03 23:15:59.000,July,27,Fri,23,NIGHT,4,NOISE COMPLAINT DELAY,POLICE,Phone,183,1848,189
2020-07-03 23:38:38.000,July,27,Fri,23,NIGHT,2,ALARM COMMERCIAL,POLICE,Phone,75,345,75
2020-07-04 00:07:05.000,July,27,Sat,0,NIGHT,4,CREDIT CARD FRAUD DELAY,POLICE,NULL,0,0,0
2020-07-04 00:23:27.000,July,27,Sat,0,NIGHT,3,OUTSIDE FIRE,FIRE,Phone,61,0,249
2020-07-04 01:13:52.000,July,27,Sat,1,NIGHT,4,DRUG COMPLAINT DELAY,POLICE,Phone,328,428,329
2020-07-04 01:17:07.000,July,27,Sat,1,NIGHT,2,911 HANG UP,POLICE,,104,171,160
2020-07-04 01:25:51.000,July,27,Sat,1,NIGHT,2,DOMESTIC VIOL NO INJ,POLICE,E-911,294,27,294
2020-07-04 04:26:19.000,July,27,Sat,4,NIGHT,2,ALARM COMMERCIAL,POLICE,Phone,62,33,550
2020-07-04 04:54:32.000,July,27,Sat,4,NIGHT,2,ALARM COMMERCIAL,POLICE,Phone,36,16,67
2020-07-04 05:07:34.000,July,27,Sat,5,NIGHT,2,BURGLARY RESIDENTIAL IN PROG,POLICE,E-911,69,47,281
2020-07-04 05:42:00.000,July,27,Sat,5,NIGHT,2,ALARM RESIDENTIAL,POLICE,Phone,141,41,144
2020-07-04 07:11:55.000,July,27,Sat,7,DAY,2,ALARM RESIDENTIAL,POLICE,Phone,68,22,75
2020-07-04 07:42:31.000,July,27,Sat,7,DAY,4,PARKING COMPLAINT,POLICE,Phone,66,469,68
2020-07-04 08:13:58.000,July,27,Sat,8,DAY,3,MEDICAL ALARM ALS 1,EMS,Phone,109,1,121
2020-07-04 08:20:20.000,July,27,Sat,8,DAY,2,FLAG DOWN,POLICE,,21,6,68
2020-07-04 08:59:42.000,July,27,Sat,8,DAY,2,DRUG COMPLAINT IN PROG,POLICE,Phone,109,23,120
2020-07-04 09:07:06.000,July,27,Sat,9,DAY,1,UNCONSCIOUS ALS 2,EMS,E-911,53,1,335
2020-07-04 09:32:40.000,July,27,Sat,9,DAY,1,CHEST PAIN ALS 2,EMS,Phone,83,0,192
2020-07-04 09:35:13.000,July,27,Sat,9,DAY,3,ANIMAL WILDLIFE,POLICE,Phone,170,289,172
2020-07-04 09:41:05.000,July,27,Sat,9,DAY,2,FLAG DOWN,POLICE,NULL,0,0,0
2020-07-04 09:43:08.000,July,27,Sat,9,DAY,2,SUSPICIOUS EVENT,POLICE,E-911,152,58,572
2020-07-04 09:50:40.000,July,27,Sat,9,DAY,2,ASSIST CITIZEN PROMPT,POLICE,,20,4,26
2020-07-04 10:35:05.000,July,27,Sat,10,DAY,1,TROUBLE BREATHING ALS 2,EMS,E-911,62,3,206
2020-07-04 10:44:18.000,July,27,Sat,10,DAY,2,WARRANT SERVICE,POLICE,,17,569,35
2020-07-04 10:46:09.000,July,27,Sat,10,DAY,4,PUBLIC SERVICE FIRE,FIRE,Radio,0,0,0
2020-07-04 10:55:45.000,July,27,Sat,10,DAY,2,HAZARD,POLICE,,42,665,53
2020-07-04 11:09:23.000,July,27,Sat,11,DAY,4,PARKING COMPLAINT,POLICE,Phone,45,453,70
2020-07-04 11:27:38.000,July,27,Sat,11,DAY,2,HAZARD,POLICE,Phone,84,187,294
2020-07-04 11:42:20.000,July,27,Sat,11,DAY,2,ALARM RESIDENTIAL,POLICE,Phone,204,157,289
2020-07-04 11:55:46.000,July,27,Sat,11,DAY,1,UNCONSCIOUS ALS 2,EMS,E-911,44,2,245
2020-07-04 12:05:10.000,July,27,Sat,12,DAY,2,ALARM COMMERCIAL,POLICE,Phone,81,119,83
2020-07-04 12:07:58.000,July,27,Sat,12,DAY,2,ALARM COMMERCIAL,POLICE,Phone,67,35,67
2020-07-04 12:33:40.000,July,27,Sat,12,DAY,4,PROPERTY FOUND,POLICE,Phone,607,56,750
2020-07-04 12:37:39.000,July,27,Sat,12,DAY,1,TROUBLE BREATHING ALS 2,EMS,Cell Phone,129,3,129
2020-07-04 12:39:08.000,July,27,Sat,12,DAY,2,ANIMAL ABUSE-NEGECT,POLICE,Phone,119,510,124
2020-07-04 12:49:42.000,July,27,Sat,12,DAY,3,OUTSIDE FIRE,FIRE,,23,1,52
2020-07-04 12:50:55.000,July,27,Sat,12,DAY,3,FALL BLS,EMS,E-911,104,1,265
2020-07-04 13:26:47.000,July,27,Sat,13,DAY,4,SUSPICIOUS EVENT,POLICE,911 Center,91,1631,103
2020-07-04 13:35:38.000,July,27,Sat,13,DAY,3,ANIMAL COMPLAINT- ANIMAL INJRY,POLICE,,76,1078,77
2020-07-04 13:54:55.000,July,27,Sat,13,DAY,4,PARKING COMPLAINT,POLICE,,57,83,347
2020-07-04 13:56:51.000,July,27,Sat,13,DAY,3,FALL BLS,EMS,E-911,131,0,304
2020-07-04 14:09:20.000,July,27,Sat,14,DAY,2,DISORDERLY CONDUCT,POLICE,Phone,77,665,78
2020-07-04 14:18:47.000,July,27,Sat,14,DAY,2,ALARM COMMERCIAL,POLICE,Phone,118,502,118
2020-07-04 14:58:37.000,July,27,Sat,14,DAY,4,LARCENY OTHER DELAY,POLICE,Radio,20,6,120
2020-07-04 15:02:30.000,July,27,Sat,15,DAY,3,MENTAL HEALTH CASE,POLICE,Phone,137,1241,137
2020-07-04 15:05:15.000,July,27,Sat,15,DAY,4,PUBLIC SERVICE EMS,EMS,Phone,152,0,152
2020-07-04 15:07:09.000,July,27,Sat,15,DAY,3,FALL BLS,EMS,E-911,184,-1,184
2020-07-04 15:11:45.000,July,27,Sat,15,DAY,3,INJURED PERSON BLS,EMS,E-911,122,0,205
2020-07-04 15:42:04.000,July,27,Sat,15,DAY,3,BLS EMERGENCY,EMS,911 Center,91,2,340
2020-07-04 15:42:36.000,July,27,Sat,15,DAY,3,INJURED PERSON BLS,EMS,E-911,180,1,258
2020-07-04 15:46:02.000,July,27,Sat,15,DAY,3,ANIMAL COMPLAINT- ANIMAL INJRY,POLICE,E-911,104,1336,111
2020-07-04 15:51:51.000,July,27,Sat,15,DAY,1,ALARM COMMERCIAL,POLICE,Phone,88,116,89
2020-07-04 15:53:11.000,July,27,Sat,15,DAY,3,LARCENY OTHER IN PROG,POLICE,Phone,205,20,321
2020-07-04 16:00:32.000,July,27,Sat,16,DAY,4,SEXUAL OFFENSE DELAY,POLICE,Phone,342,110,345
2020-07-04 16:08:55.000,July,27,Sat,16,DAY,3,OUTSIDE FIRE,FIRE,Phone,95,0,95
2020-07-04 16:38:37.000,July,27,Sat,16,DAY,1,UNKNOWN MEDICAL ALS 1 - SUPV,EMS,E-911,105,2,208
2020-07-04 16:41:18.000,July,27,Sat,16,DAY,3,TRESPASSING IN PROG,POLICE,Phone,151,199,186
2020-07-04 16:46:06.000,July,27,Sat,16,DAY,2,SUSPICIOUS EVENT,POLICE,Phone,108,26,108
2020-07-04 16:47:48.000,July,27,Sat,16,DAY,1,DIABETIC EMERGENCY ALS 2,EMS,E-911,69,2,260
2020-07-04 17:02:44.000,July,27,Sat,17,DAY,4,PUBLIC SERVICE MULTI OFFICER,POLICE,Phone,305,1638,812
2020-07-04 17:04:48.000,July,27,Sat,17,DAY,2,ALARM COMMERCIAL,POLICE,Phone,94,332,95
2020-07-04 17:16:21.000,July,27,Sat,17,DAY,3,DISORDERLY CONDUCT,POLICE,Phone,57,135,98
2020-07-04 17:30:57.000,July,27,Sat,17,DAY,2,DISORDERLY CONDUCT,POLICE,Phone,189,56,191
2020-07-04 17:37:33.000,July,27,Sat,17,DAY,4,NOISE COMPLAINT IN PROG,POLICE,Phone,94,6965,113
2020-07-04 18:07:39.000,July,27,Sat,18,DAY,2,ASSIST CITIZEN PROMPT,POLICE,OFFICER,29,5,30
2020-07-04 18:45:05.000,July,27,Sat,18,DAY,1,ALLERGIC REACTION ALS 2,EMS,E-911,94,1,279
2020-07-04 18:50:16.000,July,27,Sat,18,DAY,4,PROPERTY FOUND,POLICE,OFFICER,14,5,15
2020-07-04 19:08:25.000,July,27,Sat,19,NIGHT,1,DIABETIC EMERGENCY ALS 2,EMS,Phone,92,2,749
2020-07-04 19:17:29.000,July,27,Sat,19,NIGHT,2,DISORDERLY CONDUCT,POLICE,Phone,55,34,55
2020-07-04 19:35:23.000,July,27,Sat,19,NIGHT,3,ABDOMINAL PAIN BLS,EMS,Phone,46,1,350
2020-07-04 20:18:18.000,July,27,Sat,20,NIGHT,2,DISORDERLY CONDUCT,POLICE,Phone,69,20,70
2020-07-04 20:33:13.000,July,27,Sat,20,NIGHT,3,DISORDERLY CONDUCT,POLICE,Phone,56,17,56
2020-07-04 20:51:50.000,July,27,Sat,20,NIGHT,2,DISORDERLY CONDUCT,POLICE,Phone,200,35,200
2020-07-04 21:07:31.000,July,27,Sat,21,NIGHT,2,ON VIEW,POLICE,NULL,0,0,0
2020-07-04 21:07:58.000,July,27,Sat,21,NIGHT,3,DISORDERLY CONDUCT,POLICE,,35,517,35
2020-07-04 21:14:21.000,July,27,Sat,21,NIGHT,3,DISORDERLY CONDUCT,POLICE,Phone,27,569,27
2020-07-04 21:17:07.000,July,27,Sat,21,NIGHT,2,DISORDERLY CONDUCT,POLICE,Phone,32,8,33
2020-07-04 21:19:19.000,July,27,Sat,21,NIGHT,3,DISORDERLY CONDUCT,POLICE,Phone,31,131,31
2020-07-04 21:20:42.000,July,27,Sat,21,NIGHT,2,DISORDERLY CONDUCT,POLICE,Phone,43,65,43
2020-07-04 21:21:30.000,July,27,Sat,21,NIGHT,3,DISORDERLY CONDUCT,POLICE,Phone,27,316,27
2020-07-04 21:28:49.000,July,27,Sat,21,NIGHT,2,TRAFFIC STOP,POLICE,NULL,0,0,0
2020-07-04 21:30:41.000,July,27,Sat,21,NIGHT,2,TROUBLE UNKNOWN NO EMS,POLICE,Phone,72,14,92
2020-07-04 21:32:26.000,July,27,Sat,21,NIGHT,2,DISORDERLY CONDUCT,POLICE,Phone,46,80,46
2020-07-04 21:32:53.000,July,27,Sat,21,NIGHT,4,PUBLIC SERVICE EMS,EMS,Phone,109,2,826
2020-07-04 21:48:47.000,July,27,Sat,21,NIGHT,1,ALTERED LOC ALS 2,EMS,Phone,123,1,723
2020-07-04 21:58:33.000,July,27,Sat,21,NIGHT,2,ASSIST CITIZEN PROMPT,POLICE,OFFICER,14,4,14
2020-07-04 22:03:48.000,July,27,Sat,22,NIGHT,3,OUTSIDE FIRE,FIRE,Phone,76,0,76
2020-07-04 22:08:53.000,July,27,Sat,22,NIGHT,4,NOISE COMPLAINT DELAY,POLICE,Phone,97,645,98
2020-07-04 22:28:10.000,July,27,Sat,22,NIGHT,1,CHILD BIRTH ALS 2-SUPV,EMS,Phone,97,1,123
2020-07-04 22:47:24.000,July,27,Sat,22,NIGHT,2,ASSIST CITIZEN PROMPT,POLICE,OFFICER,17,19,17
2020-07-04 22:52:19.000,July,27,Sat,22,NIGHT,2,DOMESTIC VIOL NO INJ,POLICE,Phone,128,49,146
2020-07-04 23:03:03.000,July,27,Sat,23,NIGHT,2,MVC PROPERTY DAMAGE,POLICE,NULL,0,0,0
2020-07-04 23:12:57.000,July,27,Sat,23,NIGHT,2,DISORDERLY CONDUCT,POLICE,Phone,90,22,102
2020-07-04 23:15:18.000,July,27,Sat,23,NIGHT,2,DISORDERLY CONDUCT,POLICE,Phone,163,46,163
2020-07-04 23:25:19.000,July,27,Sat,23,NIGHT,3,DISORDERLY CONDUCT,POLICE,Phone,109,278,109
